LocationDesc,LocationAbbr,YearStart,StratificationCategory1,Stratification1,fruit_less1_rate,obesity_rate,overweight_rate,pa_none_rate,pa_strength_rate,vegetables_less1_rate,year_delta_obesity,stratification_gap_income,region,obesity_cat,income_level
Oregon,OR,2022,Total,Total,,30.9,36.0,19.0,,,6.800000000000001,10.900000000000002,West,30-35,
Oregon,OR,2023,Age (years),18 - 24,,21.3,23.0,12.7,49.9,,6.800000000000001,8.299999999999997,West,<25,
Oregon,OR,2023,Age (years),25 - 34,,30.2,31.3,17.2,42.1,,6.800000000000001,8.299999999999997,West,30-35,
Oregon,OR,2023,Age (years),35 - 44,,35.2,38.2,12.9,42.0,,6.800000000000001,8.299999999999997,West,>35,
Oregon,OR,2023,Age (years),45 - 54,,40.6,33.0,21.1,37.9,,6.800000000000001,8.299999999999997,West,>35,
Oregon,OR,2023,Age (years),55 - 64,,38.5,34.3,20.1,35.2,,6.800000000000001,8.299999999999997,West,>35,
Oregon,OR,2023,Age (years),65 or older,,33.2,35.5,26.6,41.0,,6.800000000000001,8.299999999999997,West,30-35,
Oregon,OR,2023,Education,College graduate,,27.5,35.9,9.5,44.9,,6.800000000000001,8.299999999999997,West,25-30,
Oregon,OR,2023,Education,High school graduate,,34.7,33.4,23.6,38.6,,6.800000000000001,8.299999999999997,West,30-35,
Oregon,OR,2023,Education,Less than high school,,46.3,23.8,37.1,32.2,,6.800000000000001,8.299999999999997,West,>35,
Oregon,OR,2023,Education,Some college or technical school,,35.7,33.4,21.1,41.3,,6.800000000000001,8.299999999999997,West,>35,
Oregon,OR,2023,Income,"$15,000 - $24,999",,39.4,25.4,35.9,34.7,,6.800000000000001,8.299999999999997,West,>35,Low
Oregon,OR,2023,Income,"$25,000 - $34,999",,33.7,34.3,24.7,36.5,,6.800000000000001,8.299999999999997,West,30-35,Medium
Oregon,OR,2023,Income,"$35,000 - $49,999",,35.9,33.1,23.6,37.2,,6.800000000000001,8.299999999999997,West,>35,Medium
Oregon,OR,2023,Income,"$50,000 - $74,999",,37.1,35.0,20.2,40.1,,6.800000000000001,8.299999999999997,West,>35,High
Oregon,OR,2023,Income,"$75,000 or greater",,36.0,34.9,16.3,42.8,,6.800000000000001,8.299999999999997,West,>35,High
Oregon,OR,2023,Income,"Less than $15,000",,42.0,24.9,36.3,32.9,,6.800000000000001,8.299999999999997,West,>35,Low
Oregon,OR,2023,Race/Ethnicity,Hispanic,,41.2,29.5,24.5,38.2,,6.800000000000001,8.299999999999997,West,>35,
Oregon,OR,2023,Race/Ethnicity,NH American Indian/Alaska Native,,42.9,31.9,17.5,51.2,,6.800000000000001,8.299999999999997,West,>35,
Oregon,OR,2023,Race/Ethnicity,Non-Hispanic 2 or more races,,31.7,35.6,16.9,42.8,,6.800000000000001,8.299999999999997,West,30-35,
Oregon,OR,2023,Race/Ethnicity,Non-Hispanic Asian,,14.1,28.5,16.3,34.6,,6.800000000000001,8.299999999999997,West,<25,
Oregon,OR,2023,Race/Ethnicity,Non-Hispanic Black,,35.7,38.3,21.2,43.4,,6.800000000000001,8.299999999999997,West,>35,
Oregon,OR,2023,Race/Ethnicity,Non-Hispanic Other,,39.8,30.2,16.8,45.5,,6.800000000000001,8.299999999999997,West,>35,
Oregon,OR,2023,Race/Ethnicity,Non-Hispanic White,,33.0,34.1,18.9,41.4,,6.800000000000001,8.299999999999997,West,30-35,
Oregon,OR,2023,Sex,Female,,34.2,26.6,21.4,39.1,,6.800000000000001,8.299999999999997,West,30-35,
Oregon,OR,2023,Sex,Male,,33.1,39.7,17.3,42.9,,6.800000000000001,8.299999999999997,West,30-35,
